status_type,status_published,num_reactions,num_comments,num_shares
video,1/6/2018 9:06,0,0,0
video,1/6/2018 7:16,1,0,0
video,1/6/2018 6:24,4,0,0
video,1/5/2018 8:06,3,0,0
video,1/5/2018 6:09,2,0,0
video,1/4/2018 7:10,4,0,0
video,1/3/2018 3:54,0,0,0
video,1/3/2018 1:01,5,0,0
photo,12/30/2017 20:47,1,0,0
photo,12/30/2017 20:46,1,1,0
video,12/29/2017 7:08,9,0,0
video,12/29/2017 5:46,5,0,0
video,12/28/2017 8:09,3,0,0
video,12/28/2017 6:51,7,0,0
video,12/28/2017 6:49,2,0,0
video,12/27/2017 7:41,4,0,0
video,12/27/2017 5:27,5,0,0
video,12/26/2017 8:02,3,0,0
video,12/26/2017 7:12,5,0,0
video,12/25/2017 23:11,8,0,0
video,12/25/2017 4:56,2,0,0
video,12/25/2017 2:08,3,0,0
video,12/25/2017 0:02,2,0,0
video,12/24/2017 23:10,4,0,0
video,12/24/2017 8:20,3,0,0
video,12/24/2017 7:22,5,0,0
video,12/24/2017 5:02,6,0,0
video,12/24/2017 4:14,3,0,0
video,12/23/2017 7:59,1,0,0
video,12/23/2017 4:31,5,0,0
video,12/22/2017 22:52,4,0,0
video,12/19/2017 8:26,2,0,0
video,12/19/2017 7:22,0,0,0
video,12/18/2017 8:05,0,0,0
video,12/18/2017 7:00,7,0,0
video,12/18/2017 5:55,2,0,0
video,12/18/2017 4:46,9,0,0
video,12/17/2017 8:28,3,0,0
video,12/17/2017 7:32,4,0,0
video,12/17/2017 5:19,1,0,0
video,12/17/2017 4:15,2,0,0
video,12/16/2017 8:28,0,0,0
video,12/16/2017 7:15,3,0,0
video,12/15/2017 9:14,0,0,0
video,12/15/2017 8:29,2,0,0
video,12/15/2017 7:09,5,0,0
video,12/14/2017 9:26,1,0,0
video,12/14/2017 8:32,2,0,0
video,12/14/2017 7:16,0,0,0
video,12/14/2017 6:23,5,0,0
video,12/12/2017 8:46,1,0,0
video,12/12/2017 7:18,11,0,0
video,12/12/2017 5:39,3,0,0
video,12/11/2017 7:24,10,0,0
video,12/11/2017 7:17,91,91,277
video,12/11/2017 3:49,3,0,0
video,12/10/2017 8:44,1,0,0
video,12/10/2017 7:54,1,0,0
video,12/10/2017 4:48,2,0,0
video,12/10/2017 3:21,1,0,0
video,12/10/2017 2:53,0,0,0
video,12/10/2017 1:55,7,0,0
video,12/9/2017 9:26,1,0,0
video,12/9/2017 8:28,1,0,0
video,12/9/2017 7:15,3,0,0
video,12/9/2017 5:59,5,0,0
video,12/9/2017 5:09,5,0,0
video,12/8/2017 8:40,1,0,0
video,12/8/2017 7:22,5,0,0
video,12/8/2017 6:31,4,1,0
video,12/8/2017 5:06,8,0,0
video,12/6/2017 8:23,3,0,0
video,12/6/2017 7:32,5,0,0
video,12/6/2017 5:27,47,39,8
video,12/6/2017 5:01,28,39,16
video,12/5/2017 4:12,3,0,0
video,12/5/2017 3:24,3,0,0
video,12/5/2017 2:54,1,0,0
video,12/5/2017 2:51,105,136,67
video,12/5/2017 1:32,8,0,0
video,12/5/2017 1:24,182,235,73
video,12/4/2017 8:57,1,0,0
video,12/4/2017 7:46,4,0,0
video,12/3/2017 9:25,2,0,0
video,12/3/2017 9:03,3,0,0
video,12/3/2017 8:40,1,0,0
video,12/3/2017 8:26,0,0,0
video,12/3/2017 8:07,0,0,0
video,12/3/2017 7:31,3,0,0
video,12/3/2017 7:17,116,200,239
video,12/3/2017 5:14,7,0,0
video,12/3/2017 4:34,10,0,0
video,12/3/2017 4:33,42,89,295
video,12/3/2017 3:35,2,0,0
video,12/3/2017 2:46,0,0,0
video,12/3/2017 2:32,133,157,278
video,12/2/2017 8:04,4,0,0
video,12/2/2017 7:02,16,1,0
video,12/2/2017 7:00,128,164,79
video,12/2/2017 6:18,2,0,0
video,12/2/2017 5:54,3,0,0
video,12/2/2017 4:53,3,0,0
video,12/2/2017 4:45,54,90,281
video,12/2/2017 4:07,1,0,0
video,12/2/2017 3:42,2,0,0
video,12/2/2017 3:13,5,0,0
video,12/2/2017 3:03,71,123,277
video,12/1/2017 23:58,3,0,0
video,12/1/2017 22:44,6,0,0
video,12/1/2017 22:39,88,247,319
video,12/1/2017 8:45,3,0,0
video,12/1/2017 8:12,0,0,0
video,12/1/2017 8:11,0,0,0
video,12/1/2017 8:10,0,0,0
video,12/1/2017 8:00,3,0,0
video,12/1/2017 8:00,1,0,0
video,12/1/2017 7:55,95,129,56
video,12/1/2017 7:32,1,1,0
video,12/1/2017 7:18,2,0,0
video,12/1/2017 7:12,1,1,0
video,12/1/2017 7:01,83,96,330
video,12/1/2017 5:29,5,1,0
video,12/1/2017 5:25,103,116,356
video,11/30/2017 8:35,2,1,0
video,11/30/2017 6:56,237,338,310
video,11/30/2017 5:59,2,1,0
video,11/30/2017 5:17,0,1,0
video,11/30/2017 4:42,3,2,0
video,11/29/2017 9:53,1,1,0
video,11/29/2017 9:08,1,1,0
video,11/29/2017 8:35,1,0,0
video,11/29/2017 7:48,2,1,0
video,11/29/2017 7:27,136,265,128
video,11/29/2017 4:25,5,0,0
video,11/28/2017 8:59,16,5,4
video,11/28/2017 8:58,4,0,0
video,11/28/2017 6:48,3,1,0
video,11/28/2017 5:46,4,0,0
video,11/27/2017 3:02,1,0,0
video,11/27/2017 1:53,3,0,0
video,11/27/2017 1:25,3,0,0
video,11/26/2017 8:50,1,0,0
video,11/26/2017 7:39,7,0,0
video,11/26/2017 5:53,2,0,0
video,11/26/2017 5:05,1,0,0
video,11/26/2017 4:04,2,0,0
video,11/26/2017 3:11,1,0,0
video,11/25/2017 8:04,3,0,0
video,11/25/2017 7:05,8,0,0
video,11/25/2017 4:59,3,0,0
video,11/25/2017 4:03,3,0,0
video,11/24/2017 8:32,0,0,0
video,11/24/2017 7:19,5,0,0
video,11/24/2017 6:33,0,0,0
video,11/24/2017 5:43,2,0,0
video,11/24/2017 5:08,3,0,0
video,11/24/2017 4:27,2,0,0
video,11/24/2017 3:41,3,0,0
video,11/23/2017 8:23,2,0,0
video,11/23/2017 7:49,4,0,0
video,11/23/2017 6:57,2,0,0
video,11/23/2017 6:00,2,0,0
video,11/23/2017 4:57,8,0,0
video,11/21/2017 8:22,2,0,0
video,11/21/2017 4:08,3,0,0
video,11/21/2017 3:46,3,0,0
video,11/21/2017 2:51,1,0,0
video,11/21/2017 1:41,4,0,0
video,11/20/2017 9:11,3,0,0
video,11/20/2017 8:43,3,0,0
video,11/20/2017 7:59,3,0,0
video,11/20/2017 7:42,6,0,0
video,11/20/2017 4:11,4,0,0
video,11/20/2017 2:24,7,0,0
video,11/19/2017 7:28,7,0,0
video,11/19/2017 6:54,2,0,0
video,11/19/2017 3:55,2,0,0
video,11/19/2017 3:32,0,0,0
video,11/19/2017 2:41,7,0,0
video,11/19/2017 1:51,0,0,0
video,11/19/2017 0:59,5,0,0
video,11/18/2017 9:04,2,0,0
video,11/18/2017 8:26,8,0,0
video,11/18/2017 7:57,0,0,0
video,11/18/2017 7:43,0,0,0
video,11/18/2017 6:32,4,1,0
video,11/18/2017 5:37,14,1,0
video,11/17/2017 9:10,10,0,0
video,11/17/2017 8:02,9,0,0
video,11/17/2017 7:00,1,0,0
video,11/17/2017 6:19,2,0,0
video,11/17/2017 5:41,6,0,0
video,11/16/2017 8:24,0,0,0
video,11/16/2017 7:22,8,0,0
video,11/16/2017 6:00,6,0,0
video,11/16/2017 5:51,4,0,0
video,11/15/2017 9:55,1,0,0
video,11/15/2017 9:55,0,0,0
video,11/15/2017 9:27,0,0,0
video,11/15/2017 9:04,0,0,0
video,11/15/2017 8:26,2,0,0
video,11/15/2017 7:56,0,0,0
video,11/15/2017 6:46,12,0,0
video,11/14/2017 5:44,4,0,0
video,11/14/2017 4:59,3,0,0
video,11/14/2017 4:26,1,0,0
video,11/14/2017 3:48,1,0,0
video,11/14/2017 3:17,5,0,0
video,11/14/2017 2:52,0,0,0
video,11/14/2017 1:56,5,0,0
video,11/14/2017 1:56,0,0,0
video,11/13/2017 9:14,6,0,0
video,11/13/2017 7:20,6,0,0
video,11/12/2017 4:11,3,0,0
video,11/12/2017 3:39,5,0,0
video,11/12/2017 3:18,0,0,0
video,11/12/2017 2:13,2,0,0
video,11/12/2017 1:24,7,0,0
video,11/11/2017 9:50,2,0,0
video,11/11/2017 9:19,5,0,0
video,11/11/2017 7:26,3,0,0
video,11/11/2017 6:44,5,0,0
video,11/10/2017 9:00,0,0,0
video,11/10/2017 8:37,1,0,0
video,11/10/2017 7:41,1,0,0
video,11/10/2017 7:07,13,0,0
video,11/10/2017 4:58,8,0,0
video,11/10/2017 4:43,90,168,56
video,11/9/2017 5:52,3,0,0
video,11/9/2017 5:18,3,0,0
video,11/9/2017 4:41,103,330,152
video,11/9/2017 2:28,1,0,0
video,11/9/2017 2:01,3,0,0
video,11/9/2017 1:47,113,525,124
video,11/9/2017 1:05,1,0,0
video,11/9/2017 0:14,5,0,0
video,11/8/2017 23:34,8,0,0
video,11/8/2017 23:26,166,336,147
video,11/8/2017 9:21,2,0,0
video,11/8/2017 8:31,4,0,0
video,11/8/2017 7:44,2,0,0
video,11/8/2017 6:31,5,0,0
video,11/8/2017 5:48,300,860,274
video,11/7/2017 8:51,8,1,0
video,11/7/2017 7:57,3,1,0
video,11/7/2017 7:14,171,437,129
video,11/7/2017 5:18,95,131,65
video,11/7/2017 1:52,100,204,94
video,11/6/2017 9:53,2,0,0
video,11/6/2017 9:03,1,0,0
video,11/6/2017 7:49,4,0,0
video,11/6/2017 7:07,5,0,0
video,11/6/2017 6:33,2,1,0
video,11/6/2017 6:29,275,401,351
video,11/6/2017 5:21,0,0,0
video,11/6/2017 5:00,0,0,0
video,11/6/2017 4:32,0,0,0
video,11/6/2017 4:01,1,0,0
video,11/6/2017 3:40,0,0,0
video,11/6/2017 3:09,0,0,0
video,11/6/2017 2:48,1,0,0
video,11/6/2017 2:35,106,283,179
photo,11/5/2017 20:59,10,1,0
video,11/5/2017 9:16,1,0,0
video,11/5/2017 8:47,3,0,0
video,11/5/2017 8:44,60,442,85
video,11/5/2017 8:04,2,0,0
video,11/5/2017 7:20,1,1,0
video,11/5/2017 6:53,231,331,197
video,11/5/2017 6:37,2,0,0
video,11/5/2017 6:15,0,0,0
video,11/5/2017 6:01,138,119,81
photo,6/11/2018 9:35,799,112,22
status,6/11/2018 8:30,1304,525,5
photo,6/11/2018 0:00,16,50,0
video,6/10/2018 8:40,993,1131,351
video,6/10/2018 6:23,1179,902,532
video,6/9/2018 8:37,1143,1242,588
video,6/9/2018 6:31,337,0,41
video,6/9/2018 6:26,795,799,564
video,6/8/2018 9:01,875,1177,366
video,6/8/2018 6:33,1120,909,601
video,6/7/2018 8:41,1172,1561,1100
video,6/7/2018 6:35,1360,1358,597
video,6/6/2018 8:40,1490,2117,503
video,6/6/2018 6:28,1405,1156,607
video,6/2/2018 8:44,958,1249,335
video,6/2/2018 6:46,355,4,29
video,6/2/2018 6:41,874,1099,541
video,6/1/2018 8:37,1174,1473,404
video,6/1/2018 6:35,1119,1585,544
photo,6/1/2018 3:04,1206,144,5
video,5/31/2018 9:06,1245,1325,352
video,5/31/2018 7:04,1280,923,529
status,5/29/2018 10:22,798,75,0
video,5/29/2018 8:37,1237,1230,341
video,5/29/2018 6:14,1406,1609,726
video,5/28/2018 8:49,1215,1131,364
video,5/28/2018 6:17,1380,1330,506
video,5/27/2018 8:39,1319,1293,377
video,5/27/2018 6:24,1695,2279,677
photo,5/27/2018 3:04,1090,176,11
video,5/25/2018 8:29,1159,1153,415
video,5/25/2018 6:18,1355,1484,517
video,5/24/2018 8:35,1312,1765,570
video,5/24/2018 6:22,1585,1913,628
status,5/24/2018 3:26,1482,588,5
video,5/22/2018 8:40,1126,1220,375
video,5/22/2018 6:17,1959,6174,1330
video,5/21/2018 8:40,1197,1727,416
video,5/21/2018 6:27,565,3,83
video,5/21/2018 6:18,1368,1794,718
video,5/20/2018 8:40,1741,2257,2139
video,5/20/2018 6:23,1490,1671,568
video,5/19/2018 9:14,260,11,29
video,5/19/2018 8:39,1172,1469,429
video,5/19/2018 6:30,426,5,70
video,5/19/2018 6:16,1334,1846,770
video,5/18/2018 8:35,1503,1920,866
video,5/18/2018 6:22,1280,1568,476
video,5/17/2018 8:38,1678,1499,685
video,5/17/2018 6:06,1290,1530,627
video,5/16/2018 9:23,1309,1267,413
video,5/16/2018 8:35,1220,1478,905
video,5/16/2018 6:17,1212,2092,750
photo,5/15/2018 23:19,350,24,2
video,5/15/2018 8:24,1307,1250,747
video,5/15/2018 6:01,1309,1489,684
video,5/14/2018 8:38,1554,2185,1122
video,5/14/2018 6:28,1758,1890,718
video,5/13/2018 9:11,285,0,24
video,5/13/2018 8:37,1372,1778,1618
video,5/13/2018 6:25,1753,1936,525
status,5/12/2018 5:55,818,39,5
video,5/10/2018 9:14,252,5,24
video,5/10/2018 8:32,1386,1440,410
video,5/10/2018 6:01,1611,2314,1041
video,5/9/2018 8:33,1970,2903,3424
status,5/9/2018 8:11,863,121,22
video,5/9/2018 6:17,396,2,67
video,5/9/2018 6:13,1303,2153,796
photo,5/8/2018 5:59,816,33,25
video,5/6/2018 7:22,1355,1360,536
video,5/6/2018 6:24,1236,771,334
video,5/5/2018 9:30,813,542,165
video,5/5/2018 8:32,1134,1076,295
video,5/5/2018 8:05,310,3,27
video,5/5/2018 7:21,1615,1497,550
status,5/5/2018 6:19,518,16,0
video,5/2/2018 8:46,1041,1151,340
video,5/2/2018 8:05,239,3,20
video,5/2/2018 7:39,1228,887,408
video,4/30/2018 8:26,1203,647,241
video,4/30/2018 7:19,1841,1389,526
status,4/29/2018 21:27,386,19,1
status,4/29/2018 21:26,333,27,0
video,4/29/2018 7:32,2173,2925,818
status,4/28/2018 9:59,464,13,2
video,4/28/2018 9:15,1517,1132,318
video,4/28/2018 7:24,2237,2571,815
status,4/28/2018 4:26,701,57,0
video,4/25/2018 8:35,352,3,35
video,4/25/2018 8:30,1166,878,254
video,4/25/2018 7:54,153,0,12
video,4/25/2018 7:12,1412,1247,739
video,4/24/2018 9:07,1513,1309,396
video,4/24/2018 8:34,173,0,11
video,4/24/2018 7:21,1886,2059,544
video,4/22/2018 8:55,341,0,51
video,4/22/2018 8:51,1012,916,396
video,4/22/2018 7:37,238,0,19
video,4/22/2018 7:16,1411,1276,454
status,4/22/2018 2:05,369,58,1
status,4/21/2018 22:02,855,93,4
video,4/21/2018 10:02,721,436,113
video,4/21/2018 9:55,98,1,9
video,4/21/2018 8:54,255,2,41
video,4/21/2018 8:51,1050,1403,508
video,4/21/2018 8:16,183,0,11
video,4/21/2018 7:22,1891,1624,528
status,4/21/2018 0:36,364,2,0
video,4/20/2018 9:15,993,636,193
video,4/20/2018 8:07,2046,1626,489
status,4/20/2018 7:23,147,6,2
video,4/20/2018 7:14,1386,851,510
status,4/20/2018 1:47,581,40,3
photo,4/19/2018 22:26,383,5,6
photo,4/19/2018 22:02,363,0,10
photo,4/19/2018 5:58,952,19,24
photo,4/19/2018 1:50,343,5,8
photo,4/18/2018 23:50,952,19,24
video,4/8/2018 8:51,254,11,27
video,4/8/2018 8:49,745,933,236
video,4/8/2018 7:32,364,3,43
video,4/8/2018 7:29,1732,1950,747
video,4/6/2018 9:19,1303,996,254
video,4/6/2018 8:58,171,1,16
video,4/6/2018 8:19,126,1,6
video,4/6/2018 7:48,1712,1726,560
video,4/5/2018 7:33,1809,1384,549
photo,4/4/2018 8:11,655,46,14
video,4/4/2018 7:58,359,2,37
video,4/4/2018 7:39,1798,1650,635
status,3/30/2018 1:46,1394,239,7
video,3/28/2018 9:17,201,5,26
video,3/28/2018 7:19,2399,2458,1430
status,3/28/2018 5:26,1511,311,4
video,3/27/2018 9:05,989,783,210
video,3/27/2018 8:47,138,1,7
video,3/27/2018 8:35,66,0,5
video,3/27/2018 8:15,101,1,8
video,3/27/2018 7:37,206,1,38
video,3/27/2018 7:21,139,1,17
video,3/27/2018 7:10,1391,1282,594
video,3/26/2018 9:30,171,3,22
video,3/26/2018 9:02,101,2,10
video,3/26/2018 7:55,1874,2478,586
video,3/26/2018 7:28,253,0,51
video,3/26/2018 7:17,1397,771,695
photo,3/25/2018 4:00,660,14,3
status,3/25/2018 3:59,234,10,0
photo,3/25/2018 2:35,392,133,2
photo,3/25/2018 2:34,417,151,3
photo,3/25/2018 2:33,231,130,0
photo,3/25/2018 2:31,143,48,1
photo,3/25/2018 2:29,146,34,0
photo,3/25/2018 2:27,237,117,1
status,3/25/2018 2:23,403,158,0
video,3/23/2018 9:07,225,1,31
video,3/23/2018 9:00,83,0,1
video,3/23/2018 7:48,1927,1586,603
video,3/22/2018 9:22,160,1,16
video,3/22/2018 8:10,227,3,22
video,3/22/2018 7:54,113,2,13
video,3/22/2018 7:17,2033,1961,699
status,3/22/2018 2:17,661,34,0
video,3/21/2018 8:12,317,1,53
video,3/21/2018 7:34,1712,1438,489
photo,3/20/2018 1:36,2101,116,13
video,3/17/2018 7:31,1909,1566,607
video,3/16/2018 8:45,272,0,29
video,3/16/2018 8:44,1168,1245,358
video,3/16/2018 7:59,325,0,38
video,3/16/2018 7:16,1988,1827,628
status,3/16/2018 7:14,284,22,2
status,3/16/2018 7:07,305,19,0
status,3/14/2018 21:20,482,24,0
status,3/14/2018 21:19,331,6,0
status,3/14/2018 21:17,122,1,0
status,3/13/2018 8:48,275,7,1
video,3/13/2018 8:22,211,0,19
video,3/13/2018 8:08,69,0,4
video,3/13/2018 7:49,51,1,6
video,3/13/2018 7:20,99,0,11
video,3/13/2018 7:07,2639,1625,675
status,3/13/2018 4:02,635,25,1
photo,3/13/2018 0:39,1491,66,14
photo,3/11/2018 22:25,188,1,2
photo,3/11/2018 22:24,598,28,14
photo,3/8/2018 3:28,744,80,10
photo,3/8/2018 2:04,580,34,6
status,3/8/2018 1:48,685,54,0
status,3/8/2018 1:10,1905,1186,2
status,3/6/2018 5:29,1288,97,2
status,3/4/2018 0:40,926,51,6
status,2/27/2018 23:10,1393,327,36
status,2/27/2018 7:11,330,14,4
status,2/24/2018 0:10,679,64,1
status,2/23/2018 10:15,648,67,4
status,2/22/2018 21:25,2383,507,18
photo,2/21/2018 3:50,770,31,2
photo,2/15/2018 9:29,812,67,2
photo,2/14/2018 20:34,2149,193,12
photo,2/4/2018 5:32,1145,51,7
status,2/4/2018 1:06,1130,91,4
status,2/2/2018 5:37,555,35,1
status,1/27/2018 6:21,596,23,7
status,1/26/2018 6:04,1027,146,7
status,1/22/2018 10:01,1296,240,6
photo,1/8/2018 6:37,498,36,6
status,12/21/2017 0:27,931,60,6
photo,12/20/2017 8:00,484,25,1
photo,11/5/2017 9:26,612,73,1
photo,10/3/2017 20:21,423,73,1
status,9/24/2017 5:09,222,29,0
status,9/24/2017 5:00,143,12,0
status,9/24/2017 4:56,79,20,0
status,9/24/2017 4:55,111,13,1
status,9/23/2017 6:29,285,67,1
photo,9/22/2017 5:32,586,61,19
photo,9/20/2017 5:54,383,28,10
photo,9/17/2017 6:11,279,56,9
photo,9/16/2017 5:29,317,35,7
photo,9/15/2017 5:24,133,42,5
photo,9/14/2017 5:09,369,100,4
status,9/13/2017 8:45,133,11,0
photo,9/13/2017 2:44,517,105,2
photo,9/11/2017 4:12,396,28,0
photo,9/10/2017 3:24,431,75,0
status,9/10/2017 3:07,265,82,0
photo,9/8/2017 6:14,329,46,7
photo,9/8/2017 2:46,439,59,1
photo,9/6/2017 5:36,337,57,13
status,9/4/2017 9:34,145,26,0
photo,9/4/2017 9:23,115,24,0
status,9/4/2017 3:07,100,54,0
status,9/4/2017 2:55,134,26,0
status,9/3/2017 22:59,87,28,0
status,9/3/2017 22:04,120,55,1
link,9/3/2017 20:28,120,26,0
photo,9/3/2017 6:30,237,32,3
status,9/3/2017 4:52,128,20,0
status,9/3/2017 4:51,78,10,0
status,9/2/2017 23:06,114,17,0
link,9/2/2017 11:44,93,30,0
photo,9/2/2017 4:16,119,17,1
status,9/1/2017 23:46,58,6,0
link,9/1/2017 12:07,21,4,0
status,9/1/2017 5:38,46,0,0
photo,9/1/2017 4:33,170,18,0
photo,9/1/2017 2:36,44,2,1
status,9/1/2017 0:06,36,2,0
status,8/31/2017 21:55,140,20,0
status,8/31/2017 11:28,128,14,0
photo,6/13/2018 1:12,2,0,0
video,6/13/2018 0:59,27,0,18
video,6/13/2018 0:58,97,177,210
photo,6/12/2018 23:15,2,4,0
photo,6/12/2018 22:55,9,0,1
photo,6/12/2018 22:34,19,1,1
video,6/12/2018 22:16,32,0,12
photo,6/12/2018 8:10,25,0,0
photo,6/12/2018 7:54,31,0,1
photo,6/12/2018 7:27,25,0,0
photo,6/12/2018 7:14,18,0,0
video,6/12/2018 7:01,33,0,6
video,6/12/2018 6:58,156,593,210
video,6/12/2018 3:22,16,0,4
photo,6/12/2018 2:36,41,1,0
photo,6/12/2018 2:17,38,1,0
video,6/12/2018 2:09,20,0,1
video,6/12/2018 2:07,99,361,87
photo,6/12/2018 1:47,29,3,0
photo,6/12/2018 1:31,22,0,0
photo,6/12/2018 1:16,13,0,0
video,6/12/2018 1:03,29,0,3
video,6/12/2018 1:01,182,356,229
photo,6/11/2018 23:46,12,0,0
photo,6/11/2018 23:24,12,0,0
photo,6/11/2018 23:20,9,0,0
photo,6/11/2018 23:00,11,0,0
photo,6/11/2018 22:53,8,0,0
photo,6/11/2018 22:41,23,2,0
video,6/11/2018 22:31,16,0,4
video,6/11/2018 22:17,13,1,0
photo,6/11/2018 8:06,19,0,0
photo,6/11/2018 7:47,26,0,0
photo,6/11/2018 7:31,27,1,0
photo,6/11/2018 7:15,14,0,0
video,6/11/2018 7:07,64,0,13
video,6/11/2018 7:04,154,455,199
photo,6/11/2018 3:50,20,1,0
video,6/11/2018 3:43,19,0,0
photo,6/11/2018 3:01,19,0,0
photo,6/11/2018 2:40,10,0,0
photo,6/11/2018 2:21,9,2,0
photo,6/11/2018 2:08,15,0,0
photo,6/11/2018 1:44,31,0,0
photo,6/11/2018 1:27,23,2,0
video,6/11/2018 1:20,50,0,13
video,6/11/2018 1:18,259,695,263
photo,6/10/2018 23:17,25,0,0
photo,6/10/2018 22:55,18,0,0
photo,6/10/2018 22:47,26,0,0
photo,6/10/2018 22:28,29,1,0
video,6/10/2018 22:19,59,0,7
photo,6/10/2018 8:04,19,0,0
photo,6/10/2018 7:27,35,0,0
photo,6/10/2018 7:07,14,0,0
video,6/10/2018 6:59,23,0,7
video,6/10/2018 6:58,63,84,92
photo,6/10/2018 2:30,27,0,0
photo,6/10/2018 2:09,17,0,0
photo,6/10/2018 1:48,14,1,0
photo,6/10/2018 1:23,12,0,0
photo,6/10/2018 1:10,32,0,1
video,6/10/2018 1:03,37,0,6
video,6/10/2018 1:02,146,303,221
photo,6/9/2018 22:50,40,1,0
photo,6/9/2018 22:26,20,0,0
photo,6/9/2018 22:02,20,0,0
video,6/9/2018 21:51,50,0,5
photo,6/9/2018 8:07,19,0,1
photo,6/9/2018 7:39,46,0,0
photo,6/9/2018 7:26,26,0,0
photo,6/9/2018 7:11,14,0,0
video,6/9/2018 7:03,55,0,13
video,6/9/2018 7:02,162,418,163
photo,6/9/2018 3:19,10,0,0
video,6/9/2018 3:07,26,0,13
photo,6/9/2018 2:41,11,0,0
photo,6/9/2018 2:14,18,0,0
photo,6/9/2018 2:03,12,1,0
photo,6/9/2018 1:41,35,2,0
photo,6/9/2018 1:22,14,0,0
video,6/9/2018 1:12,63,0,15
video,6/9/2018 1:11,184,530,224
photo,6/8/2018 23:14,28,0,0
photo,6/8/2018 22:48,24,0,0
photo,6/8/2018 22:25,33,0,0
photo,6/8/2018 22:04,17,0,0
video,6/8/2018 21:50,58,0,14
photo,6/8/2018 8:01,33,0,0
photo,6/8/2018 7:46,39,0,0
photo,6/8/2018 7:32,11,1,0
photo,6/8/2018 7:12,16,0,0
video,6/8/2018 7:03,63,0,9
video,6/8/2018 7:02,6,0,2
video,6/8/2018 7:01,196,637,223
photo,6/8/2018 2:24,31,0,1
photo,6/8/2018 2:10,40,1,0
photo,6/8/2018 1:40,22,3,1
photo,6/8/2018 1:28,25,0,0
photo,6/8/2018 1:11,25,0,1
video,6/8/2018 1:02,36,0,5
video,6/8/2018 1:01,162,401,213
photo,6/7/2018 23:30,25,0,0
photo,6/7/2018 23:14,14,1,0
photo,6/7/2018 22:50,52,1,1
photo,6/7/2018 22:09,26,0,0
video,6/7/2018 22:00,36,0,15
photo,6/7/2018 8:01,10,0,0
photo,6/7/2018 7:44,15,1,0
photo,6/7/2018 7:15,16,0,0
photo,6/7/2018 7:06,16,3,0
video,6/7/2018 6:56,31,0,1
video,6/7/2018 6:55,181,506,211
video,6/7/2018 6:52,1,0,0
video,6/7/2018 6:50,42,40,30
photo,6/7/2018 2:25,37,2,0
photo,6/7/2018 2:11,26,2,0
photo,6/7/2018 1:56,32,0,0
photo,6/7/2018 1:51,17,2,1
photo,6/7/2018 1:33,19,1,0
photo,6/7/2018 1:19,18,0,0
video,6/7/2018 1:07,51,0,13
video,6/7/2018 1:06,4,0,1
video,6/7/2018 1:04,174,512,201
photo,6/6/2018 22:32,38,2,0
photo,6/6/2018 22:22,29,0,0
photo,6/6/2018 22:06,32,1,0
photo,6/6/2018 7:42,22,0,0
photo,6/6/2018 7:14,13,1,3
video,6/6/2018 7:06,24,0,3
video,6/6/2018 7:00,78,209,132
photo,6/6/2018 3:41,26,0,0
video,6/6/2018 3:30,23,0,5
photo,6/6/2018 2:13,23,1,0
photo,6/6/2018 1:47,19,0,0
photo,6/6/2018 1:34,11,0,0
photo,6/6/2018 1:24,3,0,0
video,6/6/2018 1:10,26,0,5
video,6/6/2018 1:08,115,259,153
photo,6/5/2018 22:46,40,1,1
photo,6/5/2018 22:28,17,0,0
photo,6/5/2018 22:13,32,2,0
photo,6/5/2018 22:00,12,0,0
video,6/5/2018 21:45,46,0,13
photo,6/5/2018 8:10,20,1,0
photo,6/5/2018 8:00,13,0,0
photo,6/5/2018 7:29,29,0,1
photo,6/5/2018 7:18,35,0,1
video,6/5/2018 7:07,58,0,19
video,6/5/2018 7:05,172,555,240
photo,6/5/2018 1:54,24,0,0
photo,6/5/2018 1:41,21,1,2
photo,6/5/2018 1:20,15,0,0
video,6/5/2018 1:10,38,0,9
video,6/5/2018 1:09,156,482,189
photo,6/4/2018 23:04,17,1,0
photo,6/4/2018 22:25,32,0,0
photo,6/4/2018 22:01,25,1,0
video,6/4/2018 21:45,64,0,13
photo,6/4/2018 8:12,42,2,1
photo,6/4/2018 7:56,22,1,0
photo,6/4/2018 7:33,24,0,0
photo,6/4/2018 7:13,12,0,0
video,6/4/2018 7:03,60,0,5
video,6/4/2018 7:00,156,458,272
video,6/4/2018 4:03,22,1,1
photo,6/4/2018 3:16,34,1,0
video,6/4/2018 3:07,22,0,2
photo,6/4/2018 2:36,33,0,0
photo,6/4/2018 2:10,13,1,0
photo,6/4/2018 1:57,26,0,1
photo,6/4/2018 1:36,13,0,0
photo,6/4/2018 1:13,18,0,0
photo,6/3/2018 23:01,24,0,0
photo,6/3/2018 22:50,18,1,0
photo,6/3/2018 22:30,8,0,0
photo,6/3/2018 22:13,13,0,0
video,6/3/2018 22:02,27,0,4
photo,6/3/2018 7:46,21,0,0
photo,6/3/2018 7:33,18,0,0
photo,6/3/2018 7:13,10,0,0
video,6/3/2018 7:03,62,0,19
video,6/3/2018 7:01,219,627,230
video,6/3/2018 3:27,25,0,2
photo,6/3/2018 3:24,28,1,0
photo,6/3/2018 2:50,19,1,0
photo,6/3/2018 2:34,20,0,0
photo,6/3/2018 2:24,15,0,0
photo,6/3/2018 2:08,9,0,0
photo,6/3/2018 1:55,22,0,1
photo,6/3/2018 1:42,12,1,1
photo,6/3/2018 1:23,15,0,0
